id,fullText,label
1936441815835508896,"@Expresoec ESTA tipeja la típica mesalina de la politica, tubo que irse de retro con el carton, para estar disfrutando de los dineros del pueblo ecuatoriano ayer CORREISTA DESPUES SOCIALCRISTIANA hoy ADN, atatay la apestosa anda a lavarte el filtro",-1.0
1934265540488388985,@TioElmoi01 ¿Campeón?...atatay,-1.0
1933247549407965487,"@andre_carpioc @Lolitoandrade Qué también dirá!!!
Todos atentos a sus perfectas cejas, sus delineados labios, ese blush rosa de impacto y el súper lifting que se mandó!!!
Atatay 🤣🤣🤣",-1.0
1933194057779696038,@lourdestiban1 atatay eres mitayo sumisa alfombra meada malinche tu amas ese el dinero que te pagan los mafiosos a los cuales sirves tu no tienes un solo en del GENERAL RUMIÑAHUI mestiza de mierda RUBA MARIDUS,-1.0
1931412662132297807,"@fabovillamar Este miserable dado a sordo siendo un pilche corrupto mafioso NARCO, perteneció al partido político del NARCO ALBANES LASSO ahora todos estos mafiosos se dan a honrados a pulcros ATATAY VILLAMAR APESTAS A CORRUPCION Y A NARCO POLITICO",-1.0
1931402136354422997,"@deldiaalanoche_ @CarlosVerareal @radiocentroec ATATAY este enano que cuando habla le sale el olor nauseabundo de los muertos por la delincuencia, este NARCO PERIODISTA influyo en personas discapacitadas mentales  a que lleven a viejitos para que voten por su amo el NARCO BANANERO.",-1.0
1931399677166964752,"@Azul2Rc Y nosotros los humildes te recomendamos o te invitamos a leer el libro de Lourdes Tiban
“ATATAY CORREA”
tendrás la oportunidad de sacar muchas conclusiones entre la verdad y la mentira
Correa no es un fantasma, es un MOUNSTRO!! y sí para Uds. es un angel, porqué vive un infierno?",-1.0
1931354946504679826,"@ecuainm_oficial @PKnacional18 @AsambleaEcuador estos lo que son es ATATAY estos engendros mestizos, mezcla de los delincuentes españoles y de los traidores indígenas NO TIENEN UN SOLO GEN DE LA RAZA INDOMITA REBELDE DEL GENERAL RUMIÑAUI, ustedes mal paridos mitayos huasicamas son la alfombra meada del NARCO BANANERO",-1.0
1931353961866363207,"@MnicaArosemena1 como sabes que es correista vieja pedorra atatay es lo que eres tus amos EL DELINCUENTE MORENO EL NARCO ALBANES LASSO Y EL CARTON CON POLVO ya van 8 años y sigues con la muletilla is is culpa dil curria, sera ´porque tienes mierda en vez de sesos.",-1.0
1931311478369292534,"@AAMM20241989 @alejo027010 @MashiRafael para hacerte el disque educado y se nota que estudiaste en Yachay Atatay y tu maestría en las sabatinas del ladrón de @MashiRafael hablas de drogas con conocimiento de causa, sigue adelante ya mismo nos libramos de ti miserable traficante, drogado, indigente asaltante.",-1.0
2006124592251703325,@el_telegrafo le veo a esta imbécil atatay jacome y seme viene ese olor a mortecina a aletas mal lavadas a hocico apestoso esta es una mesalina de la politica la que dejo sin juicio político A LOS LADRONES MINISTROS DEL NARCO CARTON FACIL ve burra sigue JUICIO POLITICO,-1.0
2006069440564060180,@SoyCastillo593 Este miserable que hace quedar mal a los toreros siendo una bacteria fecal en el orto del narco bananero este fue el que presiono para que nombren al narco abogado Godoy  hoy te lavas las manos sien domas atatay que la desodorante jacome,-1.0
2004690345108631809,@el_telegrafo @natalymorillos @MinGobiernoEc @EcuadorTV esta care tuco ex correista cuota politica de la asesina BALA Y PLOMO ROMO en el gobierno del narco carton si es como TAPADERA la corrupcion el robo el latrocinio de los fondos publicos los narco mafiosos asambleístas de ADN apestan a mierda de la atatay jacome,-1.0
2003963737774993605,@Felu_Garzon_ @ecuarauz @HijadelSol17 @LuisaGonzalezEc @omaridrovo @alexagacebo @moquina80 @omarmaluk @ArturoJEscala @Edwin20milla3 @RRueda_Ermel a esa atatay jacome si hasta los moscos le corren porque le apesta la cuca a miercoles,-1.0
2003236161133904345,"@mocavarea @chacon_anabelle Si de ni creer: “se derriten con huy ayayay, aunque están felices con el atatay”.",-1.0
2002853761551917375,@lamiraecuador el informe de esta cretina lady atatay tiene el olor a los sobacos a las nachas mal lavadas de  este engendro huele a... mierda estas porquerías llegaron por el voto del odio sin tener principios ética solo a servirse del poder y servir a su amo de turno mesalina de la politica,-1.0
2002760299313868952,@Expresoec ese informe huele a la atatay jacome a...mierda estos son mafiosos narco corruptos cómplices de la delincuencia lo llevan en el ADN,-1.0
2002247680806764641,"• dime qué frase más me falta si eres bien ecuatoriano hasta las chanclas
😂😂¡Qué bacán! 
•¡De una!
•Chuta 
•Full 
•Achachay
•Arrarray 
•Atatay",0.0
2001616706033324310,@LaPosta_Ecu esta  bazofia atatay apestosa deberían estar presos YA el narco carton LUQUE MANZANO WON y los mamarrachos ladrones mafiosos cómplices de ESTOS ATRACOS los asambleístas de ADN,-1.0
2001062363655499954,@iCarlitosOfc DATE EL GUSTO DE PASEAR TE CON ESA ROPA DESDE AHORA MISMO.. SINO TE QUEDARAS CON LAS GANAS... COCHHINO ATATAY QUE ASCO,-1.0
1939460489668608100,"louis se cabrea porque le preguntan por un pollo, pero luego anda dándole likes a un edit larry… así son todos",-1.0
1939449884467220726,yo quiero ver cómo zenitsu se cabrea a su hermano pls,0.0
1939448010250854548,"@Azul2Rc Ese hp de Noboa se la pasa viajando,y no hace presencia,solo fue en la campaña,la policía no puede hacer lo que le compete al Gobierno! Cabrea la actitud del enano ese de cartón,ahora toda la responsabilidad se la dejo a Reimbert,el ronco se hace el cojudo.",-1.0
1939442270249386126,"@DesdelAtlantico @RanaAgotada @Ortega_Smith Ya me imagino. Igual que la de Madrid. Y que vaya de la mano de @VOXValladolid cabrea aun más.
Nada. Que no se le vote más y listo.
Que todo el mundo de Valladolid se de de baja hasta que dimita toda esa escoria que aprueba la ZBE. Y  @vox_es y @Santi_ABASCAL rehagan el partido",-1.0
1939442074597658866,"Un sacerdote católico defiende la postura de la Iglesia ante la vida, la enfermedad y la muerte.

¿Y usted se cabrea y deja de asistir a misa?

Usted nunca fue católico.",0.0
1939430793555652892,"@LRsecreta Al final como lo aprueben, todos pasamos por el aro. Cómo lo de cambiar de coche solo porque el que tenemos no lleva etiqueta. Protestamos nos da la pataleta pero no solucionamos nada. ...Pero como lo hacemos ?? nadie nos mueve, nadie se cabrea de verdad.🤷‍♂️",0.0
1939428992052019523,@Dulcine28261192 Me indigna y me cabrea,-1.0
1939426336134905904,@espanol_cabrea @LaEtxebarria jajajajajaja no puedo más...,0.0
1939420686612680889,"@FRANCESCAGONZ37 @rtve No quieren perder su impunidad y están desesperados. Están viendo que la democracia da pasos cortos pero continuos y eso les cabrea. Ya lo dijo el líder de la fachosfera: ""el que pueda hacer, que haga"". Y en ellos están pero la democracia es más fuerte si se alza la voz y se vota https://t.co/CmTnzJk4BP",0.0
1939412602188091422,"@Pachorrismo @GradaBpro @__AngelGarcia__ @CordobaCF_ofi Yo no sé si lo conseguirá, pero yo solo sé q cada vez q se cabrea le mete un bombazo al banquillo q ya como te meta broncon no vuelves a hacer el tonto jajajaja",0.0
2006140832286412889,"Yo sabía que está app tenía algo, mind you no es culpa de HudCon, they did for a check and you would do it too for a check. Por eso me cabrea que solo es subscription ojalá se pudiera comprar solamente el contenido xq yo no quiero apoyar a los otros va que hacen esas cosas.",-1.0
2006139317144432663,@TheBroukerOVD_ Me cabrea que sea tan imbécil macho,-1.0
2006129361989066763,@nikys22 A mí te juro que me da igual esos 2 pero joder es que es muy clara la línea que se lleva desde fuera con esa pareja y que algunos fans intenten seguir con una idea falsa que lo único que hace es perjudicar a una mujer que sólo está trabajando me cabrea. Esos 2 los quiero lejos.,-1.0
2006128762677514412,"@CatalinaPinedaD Depende, unos cuernos son imperdonables, que deje la lavadora sin quitar y se lleve la ropa de olor a humedad cabrea pero no para dejarlo.",0.0
2006127875628376575,"@versuselearning @Primera_RFEF @CanteiraCeleste @CESabadell @realmurciacfsad @ZCFoficial @CEEuropa @Ourense_CF @CD_Eldense Ponéis: “ ¿ Y algunos que echáis de menos?”

Pues contestas Jorge Mier (que es una opinión) y @__AngelGarcia__ se cabrea y contesta que nos quitemos la bufanda.

Pues nada. La primera RFEF solo la ve él.",0.0
2006126979775336903,"M cabrea estando en el coxe, le muevo el volante para q se xoke",0.0
2006124179225993470,"@PorqueTTDalas Jordi dijo en su podcast que una vez le pego una cachetada a su ex luego que ella le gritara durante media hora, Jordi dijo que lo que más le cabrea es que le griten y le metio una cachetada, que por cierto iban discutiendo en el auto con ella gritándole y casi chocan por eso.",0.0
2006121502530314674,"@AnaA88087185 @Aquila__22 @CelesteAstur @Lapanteraazul1 No han dado explicaciones, eso es lo que cabrea a los vecinos",0.0
2006110665807671609,"Veo a gente que se cabrea al leer estos tuits. A mí antes me pasaba. Ya no. Asumo cómo es el Madrid actual, que no es que me guste pero así me encabrono menos.",0.0
2006109104750669889,"Todos los tops de música son artistas estadounidenses o británicos. En parte entiendo que no se es conocedor de la cultura exterior, pero por otro lado me cabrea porque seguro que en cada país hay artistas brutales, y me fascina y frustra que quizás nunca los podré conocer.",0.0
1939473949319950361,@giraltpablo Quién carajo es Nuno Gómez?,0.0
1939473894911443186,"@ExpiredGoblogna Carajo que gran talento, deberían enseñar a dibujar, ganaría buen dinero por no decir muchísimo dinero, también deberías hacer un juego ya que los personajes se ven bastante bien",1.0
1939473882060108037,Quienes carajo son los que están en #pasapalabra ?,0.0
1939473874380554429,"@ClubALoficial Buen partido Billy, el futbol da revanchas, a recuperar el nivel pronto que se viene 2 finales más.
Defender el arco de ALIANZA LIMA no es para cualquier arquero, eres el elegido BIGOTON te necesitamos carajo, BENDICIONES PARA TODOS Y A PELEAR HASTA EL FINAL
Arriba ALIANZA💙",1.0
1939473860916621816,@facuiriondo Y a quien carajo le importa lo que vos queres que traigan,-1.0
1939473792289665372,"Qué carajo concluía? Jajaja, porque la pobreza estructural se gesta de un día para el otro, sí.
Si alguien es culpable de que ese nene esté en la calle es ella misma cuando años atrás festejaban políticas que supuestamente ""favorecían a las mayorías"".
Los ""tradeoffs"" existen.",-1.0
1939473720768106704,"@katianyari @Ellen_2442 @Yahairatruiz me importa un carajo lo que tú digas, me estoy metiendo porque se la quieren apuntar y eso no va NUNCA EN LA VIDA. Peliculera? JAJAJJAJAJAAJAJJAJAJA yo si te rompo la cara zangana!",-1.0
1939473717379416225,harry styles me importa un carajo que te estés tragando a medio londres en un festival a mi me importa la música donde carajo está la música https://t.co/UpLbj9ZLIO,-1.0
1939473647422333174,@SergioChouza Jajaja. Una causa que arrancó hace 17 años como tantas otras. Que carajo tiene que ver el modelo y el gobierno. Estaba condenada muchísimo antes en esta y procesada en varias causas. Traten de pensar antes de postear burradas. Cómplices e inútiles.,-1.0
1939473596943929444,@alerchive pasa carajo,0.0
2006153097110749289,"@luisangelgd Muy bien por @Danielbricen ,pero uno se pregunta que carajo hacen los otros concejales y congresistas del @CeDemocratico ??",-1.0
2006153005528178754,"@Juanjo_guerrero System Of A Down fue un show del carajo . 
Aguanta el #1 pero sumercé tiene un público variado y eso hace que sea diferente . Saludos mi pana y feliz año",1.0
2006152988973285506,carajo cuándo será el día en el que pueda tomar tranquila carajo mierda solo quiero divertirme después de tanto estrés universitario,-1.0
2006152975123636661,"¿Te ahogaste y por eso desapareciste? Yo sabía que no había que dejarte sin supervisión, carajo.",-1.0
2006152744671883319,@laderechadiario @Chila799014455 El mejor presidente de Hispano-America...viva la libertad carajo. https://t.co/R4jVVU0fj7,1.0
2006152719753499054,"@ladymarketok Cazan en zoológicos , desde q asumió Milei aumentaron 500% las facturas y el servicio a esta altura de diciembre siempre falla !! Devuelvan las tarifas de los kukas !! Al final no invirtieron un carajo esos hdp !! Pero ahora pagamos lo q vale la luz !! Solo q la luz no te la dan!",-1.0
2006152711801131153,"@kingtrades007 Estan locos pal carajo bro, no los pueden dejar 1 dia fuera de redes😂",-1.0
2006152682201883079,@Out0fContextMex Carajo con que verga la tatuaron,0.0
2006152623368417480,@jamesapplejuice TU SI LE SABES POR ESO ERES UNA CRACK CARAJO,1.0
2006152541399056467,Me olvidé de cancelar la suscripción de canva pro y me quedé sin dinero en la tarjeta para recargar ridibooks CARAJO MIWRDA,-1.0
1939473955368181997,@skylarcidio ANDATE A LA CHUCHA????,-1.0
1939473899684856096,"@LopezChauNava Cierra el hocico, animal. La dignidad es idolatrar el modelo del hijo de puta pedófilo de Evo Morales en tu visión limitada.

¿Qué chucha vas a saber del ceviche? ZDM.",-1.0
1939473543538057576,"@MenoresU Váyanse a la.misma mierda como chucha te va a ganar esa sarta de muertos, una cagada.",-1.0
1939473522407153830,vengo a puro llorar a este mall chino xla chucha,0.0
1939473507596881925,@DRESTRUM__Pl Videos qlos que dan vergüenza ajena... Como chucha nadie asesora al desabrido de kast.,-1.0
1939473444061806614,no entiendo por qué chucha va hablar la pinochetista y encima tiene un comando armado NO TODO SE TRATA SE TI VIEJA ESTUPIDA,-1.0
1939473397085278717,"@JustOneFeeling_ @Seanlole2 Los fachos viven y hacen atrocidades y suman votos, este país es más anticomunista que la chucha, da lo mismo lo que pase, otro golpe, da igual, la gente igual se espantará con el pc",-1.0
1939473157120725054,"Pillaron a la familia de Kast haciendo desaparecer a campesinos pobres en Paine

Aaaahh chucha no es fakenews",-1.0
1939473151777460489,"@lov4eba Ni idea, la otra vez se me salió la rodilla izquierda y ahora casi ni puedo mover la derecha por q me duele más q la chucha 💔",-1.0
1939473150867071098,@PalomaValenciaF Esa chucha planeo el atentado desde allá,0.0
2006153234314875032,me quiero comprar un poleron que está tan lindo pero no entiendo cómo chucha me va a quedar bueno si tiene 53 CENTÍMETROS DE LARGO EN TALLA M,0.0
2006153120632467803,Ya enserio que chucha paso aqui https://t.co/9pUMhSKGJY,0.0
2006152957016801380,@JesusRCuevas @Claudiashein La prioridad es que se acabe su corrupción morenaca. Chucha.,-1.0
2006152805526937817,@LDU_Oficial Y q chucha esperan para contratar pues hijos de pucta,-1.0
2006152658134913092,@potrillo_1901 @renzo_sch292 @Universitario Cholo y que chucha tiene que ver tu kgada de club XDDD negro de mrd,-1.0
2006152620671488344,Se fue la luz en el edificio en un día de 35 °C por la chucha me voy a tirar del piso,-1.0
2006152359781543968,"@vidalcvale @JMilei @lucabonfante_ @El_Ciudadano xD ajajaaj Zurdos de Mierdas váyanse a la chucha xD ajajajajaja este otro será hermoso!!! Y sin sus aportes!!!! :DDDD, pero por fa, no dejen de llorar!!!! https://t.co/HIXW1J6zGU",-1.0
2006151820058481120,me siento como esas amas de casa de los 80 q vivían con constante miedo y trataban de tener todo limpio y ordenado para que sus maridos no les sacaran la ctm pero en mi caso es tener todo hecho para que mi mamá no me saque la chucha y me eche de la casa otra vez,0.0
2006151724705186047,@ithzmalix CHUCHA JWJWJW Q MAL DIOS MÍO 😔😔,1.0
2006151111279841406,@Salud_Ec @Primicias Malditos chucha de su madres.. Perros!!,-1.0
1933520692948926903,Bueno el guiso que llega de la alcaldía de Guayaquil. Ahora le toca chumarse combustible.,-1.0
1931559384288497861,Cuando no hay plata toca chumarse con eso https://t.co/1FHZrSm7zQ,1.0
1930830126310166792,Chumarse con tu suegra es otro nivel 💕,1.0
1926432016808996900,@jonarey10 @cosmeluichito Chumarse suena muy bien  también,1.0
1924562654896517216,@fernandobalda Una que se va esmeraldas a chumarse ..es parte del combo,1.0
1923918488038498576,@anto_v25 Le enseñaste a chumarse?,0.0
1921227097063784754,"@TeresaRuiz2021 @Primicias Ahora el señor vendrá cansado de taaaaaanto trabajo y se irá a refugiarse a su guarida de Olon City, a chumarse y desaparecerse otros 15 días más, aaaah cierto después que le pongan su bandida otra vez el 24 de mayo, otra chupiza más, o sea lo vemos a mediados de junio recién.",-1.0
1920533180672565697,¡A chumarse con chicha morada!,1.0
1917360878782959955,Habrá q chumarse y desearle salud y trabajo,1.0
1916860036443213952,@visionariasec OYE COLORADA OJALÁ NO SE HAYA IDO A CHUMARSE Y HACERNOS QUEDAR MAL...VAGO CHIQUITÍN,-1.0
2002783219901763824,"@EcuavisaInforma Facil, cierren al menos 2 años las facultades, gradueen con mas decencia, no es posible que salgan si hacer prácticas, van al internado a chumarse y culiar, no saben nada, un un EHRP mas estricto y mas plazas para posgrados, no hay especialistas xq son un negocio",-1.0
1996998681493754175,"@ElDatoEcua Esta pilla es una más de las ineptas, ni Trump hace tantas salidas, ese vago de cartón es un vago y punto, le gusta pasearse, chumarse, con plata ajena https://t.co/1aMOhYLkr7",-1.0
1996612527485297060,"@jeremyuzca La violencia y el crimen llevándose a Ecuador por la borda, pero hey al menos podrán chumarse un poco más 🙄",-1.0
1996209194920198226,"Tal es la calidad del actual legislativo, que el presidente de la Asamblea Nacional propone un proyecto de ley para reducir las horas de la ley seca en periodos electorales.

Sí, es prioridad que los ecuatorianos tengan más tiempo para chumarse en épocas de elecciones.

¡Se ven",-1.0
1995863942321803679,"@NoNegligencia Chumarse unos días,  en una bohemia de pasados que no honramos en la vida diaria!. Y ostentar ser  herederos de aquello que no vemos a diario en la coherencia !",-1.0
1993700542724690022,@lourdestiban1 Hay que manejar bien sin chumarse https://t.co/Gu1fFbtwlU,0.0
1993635544648069132,"0 hate a mi ex solo me da risa el personaje que lit no sabía hacer nada más que en ESE entonces ser bonita, grabar tiktoks bailando y hacer covers de canciones. Lit la vida de bot que solo hace copy+paste a todo lo que ve en el internet 😂 a y chumarse. namas, namenos",-1.0
1992951631370162323,De tomar agua con caca 💩  en Guayaquil a chumarse al son del canelazo con caca 💩 así dice la Contreras Estefania concejal de Quito https://t.co/L11nvg5uwW,-1.0
1992662182413099211,"@AlexDownfall Una vez al año hacian la corrida y ahora dicen que recuerdan, lo peor que la gente ni iba a ver los toros solo iban para chumarse y decir que tienen disque clase y alcurnia",-1.0
1992038083114778732,"@WilsonMerinoR @ImparablesEc @CaroZuritac @MyrianJ_ @visionariasec @EcuadorPlay @lahistoriaec @TiempoRealEC @ecuadorenvivo @lahoraecuador @Expresoec debe estar camuflado el festejo del servidor municipal, dia en que se paga el hornado de lis servidores municipales y cerveza hasta chumarse... obligan a proveedores s dar premios que rifan y pagamos los ciudadanos",-1.0
1939456251076763988,@jamolestina Les pica la cola que un guambra en su habitación sea más conocido que todos ustedes juntos ?,0.0
1939441742891163842,@joeblac31 @RobertoMerchanJ Ok ok guambra cacon,-1.0
1939287013649223721,"@sagfutbol Nuevamente cae en un error, Brasil y Ecuador, seguramente es un guambra que piensa que el fútbol se inventó en los últimos 20 años.",-1.0
1939137038638313730,"Debe despertarse De la Cruz, desde el partido con Flamengo es una lágrima el guambra.
Sin Choclo estamos jodidos por esa banda.",-1.0
1939017373199073530,@EcuavisaInforma Hasta cuándo esperan ? @MashiRafael ya di que si rápido y no hagas pasar tiempo.... Eres viejo y pareces guambra mijo,-1.0
1938921878430572559,@anthorami96 @angyvanessa_ Acolitaron guambra,1.0
1938918275825508726,"@TheKingLdu Guambra , Estrada es un manojo de errores, inseguridades, complejos y falta de autoestima. Salvo un día muy especial, que muy rara vez los tiene, Estrada podría hacer bien las cosas.",-1.0
1938817560696213607,"@ec_guambra @lamiraecuador todos sabíamos que no esta solicitada la extradición BORREGO IMBECIL!!! EEUU lo acusa de varios delitos y eso tiene un proceso legal para que se lo extradite, empezando por la carta por parte de EEUU, eso todos lo sabemos BORREGO ANIMAL JAJAJAJAJAJAJAAJJAJAJJJAJAJAJA",-1.0
1938814441354932399,@ec_guambra @lamiraecuador el borrego haciendo como borrego JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAAJJAAJJJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAAJAJAJAJJJJAJAJJAJAJAJAJA creo q ya lo he visto todo con estos correistas😂🤣😂🤣😂🤣😂🤣😂🤣🤣😂🤣😂🤣😂🤣😂,-1.0
1938814198793834835,@ec_guambra @lamiraecuador Quien ha dicho que ya estaba requerido??? Borrego imbecil JSJAJAJAJAJAAJAJAJAJJAAJAJAJ,-1.0
2006143473468985562,"@DanielNoboaOk Antes ya nos gobernó el “perro bago” ahora nos tocó el “guambra bago”. Oes cuando vas a sentar cabeza y la nalga en Carondelet, yo ponte a trabajar. Deja de manejar cifras frías que no dicen nada. Queremos trabajo, mejor educación, mejor salud. Deja las mentiras",-1.0
2006142072726712832,Lee esto guambra bago @DanielNoboaOk 👇🏽👇🏽👇🏽,1.0
2006136386999447856,"@SalimZaidan El guambra de cartón, sabe cuanto cuesta cada ser humano",-1.0
2006114984355332528,"@sofversace Ya madura, deja de ser guambra culicagada",-1.0
2006050107938975990,@Huaira_Runa El guambra votó por el NO y está culpando al resto de porque sigue la delincuencia?,-1.0
2006030313768538358,"🎤 Escenario 18 de Septiembre
Trío Galante  
Shalo 
Orquesta de David Benítez  
Guambra Cholos 
Juanita Burbano 
Azuquito 
Primer Trío del Ecuador 

👹 Monigotes, personajes tradicionales y música en vivo se toman las calles para cerrar el año en comunidad.

✨ Una gran fiesta https://t.co/Ok09FGux7y",0.0
2006022225615294967,"@SoyCastillo593 @RC5Oficial Asco de políticos, compiten por ver quién es el más inepto o corrupto, vas por buen camino torero",-1.0
2006020208058613769,"@ladataecu Mudos mmvs, dejen de ser imbéciles, acaso que su patrón hizo llover",-1.0
2005975843059949956,@CalvoDeLaU No hay dinero guambra,0.0
2005826884957884850,@JohnReimberg AJJAJAJAJA peor que guambra generando espectativas,-1.0
1939473476219470033,"@SilvioGesellArg @KerGlobal Mas jeropa no consiguieron que tuviste que salir vos a decir esta huevada? Es cuestión de tiempo, si no lo hacen Uds saldrá otro a recoger el electorado. La gente se llenó los huevos. Vas a ver...",-1.0
1939473049180414255,@flysicardi Es la huevada del tomahawk? Paso,-1.0
1939472569733681384,@radio_pichincha Inventan tanta huevada estos borregos,-1.0
1939472418671558661,@radio_pichincha 🤣🤣🤣🤣🤣🤣 seguro es la misma encuestadora que le deba la ganancia a la moza de narcos @LuisaGonzalezEc 🤦🏻‍♀️! En serio @radio_pichincha que capacidad para valer madres cab$&amp;#|rones ! De donde sacan tanta huevada ese cuernudo de @aquilesalvarez no lo aprueba ni en su piche casa,-1.0
1939472059945414734,@Nicoambrogi Era obvio que iban a decir esa huevada… comparan a quien le fue peor…. Tocaron el piso y no remontan,-1.0
1939471973601493168,@deliaconectada Claramente no tienes niuna huevada que hacer,-1.0
1939471775089180767,@GuillermoWoody1 @GabrielBoric Gracias por de cabeza de pulpo por si no lo sabes son unos de los seres más inteligentes de la tierra ...pero cuando todo es ignorancia se escribe cualquier huevada,-1.0
1939470030229344413,Cemalos siempre es la misma huevada,-1.0
1939469959144317107,"@jhskmania Es que mueve su cabeza como diciendo ""jajaja, que huevada""",0.0
1939469610233061816,Como la verga esperando mi huevada de comida.,-1.0
2006152847906284010,Está todo arreglado la huevada ésa..Menos mal que no lo miro porque está la mitomana..#benditobeso,1.0
2006152040569876505,@martinrm_10 Gran huevada....empezo el reciclaje,-1.0
2006152011499082177,"Pensaba solo subir la foto hecha con chat gpt, pero para ser honesto se siente medio huevada.
Onda, es mi celular, es mi foto y yo hago lo que quiero con ambas. Pero se siente deshonesto. ¿Cómo lo explico?
He usado filtros antes. He editado fotos antes. Pero esto. Esto es otra https://t.co/wXIz6BCHA7",-1.0
2006151533491024048,"@Fer19271930 @gerpmartinez Se viene investigando la ANDIS desde hace mucho,  así se encontraron CUD que dieron a gente muerta y sin discapacidad.  No digan huevada, como disca, estoy a favor de este cambio de manejo en discapacidad.  Y sigue la SSS.",-1.0
2006151435105235355,"@Lubi_Mac Mucha huevada ya, es hora de joder, las peleas con Sunat y Gremco no va ser x las huevas.",0.0
2006151381380452744,@dannyt0var @Encu5Futbol Tranquilo que en unos años tu club va a estar endeudado hasta las patas por lo que gastan. Tu huevada de club en 5 años estará peleando el descenso.,-1.0
2006150275942248805,"@diego_fg27 @TiempoCrema1924 Que desmienta esta huevada o que vaya buscando otro 9, el africano ya firmó?  https://t.co/MpwTNTE7Uj",-1.0
2006149890607378717,@porqueTTarg Están todos haciendo la misma huevada,-1.0
2006149404185505897,@Juan_Guayaco Jjaajjaa es la justificación de los cojudos como vos verga para no exigirle a tu verga de presidente y solo repetir como loras la misma huevada tonto de la verga.,-1.0
2006148793549398126,"Ve Roy Gil Crist, desvía un poco la atención de tanta huevada de tu inoperancia. Y DEVUELVE EL IVA. @DanielNoboaOk. @SRIoficialEc",-1.0
1939473923500122182,"@joseantoniokast y @Jou_Kaiser tienen que sentarse a conversar no necesariamente para que se baje uno u otro, piensen en Chile 🇨🇱 

@evelynmatthei que se joda y haga lo que quiera da igual",-1.0
1939473193590239611,Esto es joda? Ni el más amateur le erra a ese nivel,1.0
1939473104260002284,"@DanielB41759370 @truch00_00 @noian03 Pero pelotudo eso no es de Otaku jsjsjsjs yo tampoco banco para nada este villerio, y eso que soy el primero en ponerme en pedo en una joda con mis amigos no puedo creer que se ataquen tanto por decir una obviedad",-1.0
1939473786694447457,"@Respondona4ever El peje logró convencer a tantos porque les dijo eo el discurso que querían escuchar:

“Tú estás mal por culpa de tu vecino el rico y la única forma es joderlo también a él”.

No les interesa arreglar nada, solo que sea su turno de “recibir” y que el que les cae mal se joda",-1.0
1939473623665811814,"@ArchivosdeRiver @MikeHam060 Y qué los jugadores estaban re de joda, era un equipazo pero mucha noche jajaj",1.0
1939472714202595734,"@10Luiskarlos @MateoJimne617 rudiger y Asencio están lejos de ser los mejores centrales del mundo, por eso hay q estudiar para no ser tan burro y creer un ""bait"" , claramente nosotros al decir eso lo decimos por joda o aveces los verificados para farmear..... El q está ahora q puede ser el mejor es huijsen",0.0
1939473592166568313,@louisntion joda,0.0
1939473536063856690,"Te recomiendan no usar lentes de contacto cuando tenés conjuntivitis. Amigo, no puedo ni abrir el ojo, y me sale mierda todo el tiempo, ni con un papel me toco. Menos mal que no pica, sino no entiendo la necesidad de tocar. Yo no me toco el ojo ni por joda. Encima me llora.",0.0
1939473385731567825,@cronica Que se joda. ES EL KARMA,-1.0
1939473349739966588,"@Nataliandradeth Creen qué es sólo decirlo y ya, joda éso es cómo un hijo",0.0
2006153279655293344,"igual fuera de joda, la tranquilidad y la mente en paz no tienen precio ninguno. y esta oportunidad no la cambio por nada. que manera de abrirme la mente toda esta mierda que tuve que pasar, pero pasó que es lo importante!!!! 🙏🏼🙏🏼🙏🏼 a empezar el año de la mejor manera",1.0
2006152597946659083,"@Scowy2 @adnradiochile Que se joda! Da lo mismo, los vagos y parásitos tienen que salir todos sea del lado que sea. 

En especial estos  ⬇️⬇️⬇️

https://t.co/sLr0D0SDM5",-1.0
2006152245029531810,Hay que tener mucho cuidado con el Islam y mas con aquellos que quieren imponer su cultura en otro Pais. Ésto no es discriminar es solo avisar. Quien discrimina es el Islamismo. Ojo con ésto. No es joda.,-1.0
2006152951333605637,"Tremendo todo lo que va saliendo a la luz sobre la AFA, Tapia, los millones que mueven mientras los clubes no pueden pagar sueldos y los premios para los campeones son un chiste. 
Salvo @EdelpOficial, todos los clubes callaron e incluso emitieron comunicados bacando esta joda",-1.0
2006152884023382192,Nunca me chupo tanto un huevo la ropa y la joda en estas fiestas,0.0
2006152877115429204,"@kalahmar22 @CoronelGonorrea Los compró Lázaro, sos joda?",-1.0
2006152802985279828,@joselzamora Me van a disculpar todos pero ya pasen la página esta bueno ya de lloradera no joda se pasan,1.0
2006152780122116252,@LeoSarcasmo Jajaja joda increíble Mk,1.0
2006153273342918880,"Tbh, siempre me he sentido full apartada de mis hermanos y joda ahora que me voy y me están diciendo tantas cosas que quiero llorar",-1.0
2006152574991307210,@adriaJM8 Que se joda por malhablado con el club que le dio una oportunidad.,-1.0
1939473593114710162,"#México ya está por abajo del punto de reposición de mano de obra para un pais que está en plena expansión …. 2.1 el índice demográfico dicen los enterados es el ideal y en 2030 será peor.
Ayer en la #CDMX se vio el motivo ….. y no !, ni conserva ni mocho !, datos duros !",0.0
